相恋。,0.0,1.0
。很多,11.0,8.0
很多人,32.0,23.0
人不耻,0.0,1.0
不耻,0.0,1.0
不耻于,0.0,1.0
于,82.0,31.0
于胡兰成,0.0,1.0
胡兰成的,0.0,5.0
的用情,0.0,1.0
用情,1.0,3.0
用情不专,0.0,1.0
不专,0.0,2.0
不专，,0.0,1.0
我当然,0.0,2.0
当然,122.0,70.0
当然也,8.0,5.0
很反感,0.0,2.0
反感,2.0,6.0
反感，,1.0,1.0
但我,36.0,35.0
我也,129.0,65.0
也想,6.0,2.0
想说,13.0,9.0
说，,86.0,79.0
，胡兰成,0.0,2.0
胡兰成是,0.0,2.0
是给,12.0,14.0
给过,0.0,2.0
过,311.0,389.0
过张爱,0.0,1.0
张爱,0.0,1.0
张爱的,0.0,1.0
的欢喜,0.0,1.0
欢喜,6.0,3.0
欢喜的,1.0,3.0
的。,636.0,474.0
。张是,0.0,1.0
张是,0.0,2.0
张是怎样,0.0,1.0
怎样,59.0,28.0
怎样聪明,0.0,1.0
聪明,16.0,8.0
聪明的,4.0,5.0
的女子,12.0,5.0
女子,22.0,9.0
女子，,7.0,7.0
，若,6.0,9.0
若,21.0,12.0
若不是,0.0,1.0
不是爱,0.0,1.0
爱,200.0,36.0
爱，,35.0,3.0
她也,14.0,2.0
也不会,11.0,27.0
不会那么,4.0,1.0
那么,249.0,223.0
那么痴,0.0,1.0
痴,3.0,1.0
痴。,0.0,1.0
。属于,0.0,1.0
属于,49.0,33.0
属于他们,0.0,1.0
他们,308.0,296.0
他们的,63.0,46.0
的爱情,39.0,12.0
爱情,102.0,19.0
爱情，,23.0,7.0
，让,236.0,120.0
让他们,16.0,14.0
他们自己,0.0,4.0
自己品尝,0.0,1.0
品尝,7.0,2.0
品尝与,0.0,1.0
与承担,0.0,1.0
承担,2.0,9.0
承担。,0.0,1.0
。胡,0.0,3.0
胡,0.0,10.0
胡的,0.0,4.0
的文字,60.0,7.0
文字,157.0,53.0
文字，,31.0,11.0
，确实,33.0,9.0
确实,181.0,88.0
确实是,33.0,8.0
是不错,29.0,8.0
不错的,368.0,48.0
，有,230.0,132.0
有一种,16.0,16.0
一种,152.0,54.0
一种儒雅,0.0,1.0
儒雅,1.0,1.0
儒雅在,0.0,1.0
在里面,12.0,26.0
里面,247.0,249.0
里面。,3.0,4.0
。不,24.0,66.0
不知道,175.0,425.0
知道是不是,17.0,35.0
是不是那份,0.0,1.0
那份,8.0,1.0
那份淡淡的,0.0,1.0
淡淡的,19.0,1.0
淡淡的气氛,0.0,1.0
气氛,10.0,2.0
气氛，,3.0,1.0
，曾经,3.0,3.0
曾经,53.0,25.0
曾经让,1.0,1.0
让张,0.0,1.0
张,9.0,40.0
张心动,0.0,1.0
心动,7.0,3.0
心动—,0.0,1.0
—,132.0,62.0
——,66.0,31.0
—“,0.0,1.0
“,513.0,385.0
“岁月,0.0,1.0
岁月,8.0,3.0
岁月静好,0.0,1.0
静好,1.0,1.0
静好，,1.0,1.0
，现世,1.0,1.0
现世,1.0,1.0
现世安稳,0.0,1.0
安稳,1.0,2.0
安稳”,0.0,1.0
”,507.0,373.0
”。,40.0,50.0
START书,20.0,54.0
书的,126.0,106.0
的印刷,9.0,16.0
印刷,48.0,63.0
印刷看起来,0.0,0.0
看起来也,4.0,4.0
也不好,5.0,47.0
不好,160.0,440.0
"不好,",6.0,26.0
",",3623.0,4539.0
",画面",1.0,0.0
画面,49.0,38.0
画面也,3.0,3.0
也不,76.0,155.0
不漂亮,1.0,0.0
漂亮,200.0,26.0
"漂亮,",15.0,6.0
",内容",3.0,4.0
内容,245.0,339.0
内容的,7.0,12.0
的连,1.0,2.0
连,72.0,147.0
连惯性,0.0,0.0
惯性,2.0,0.0
惯性也,0.0,0.0
",所以",24.0,32.0
所以让,2.0,0.0
让人,231.0,212.0
人看起来,3.0,1.0
看起来一点,0.0,0.0
一点,228.0,276.0
一点也,12.0,12.0
也不能,11.0,34.0
不能吸引,0.0,0.0
吸引,87.0,35.0
吸引孩子,3.0,0.0
孩子的,113.0,17.0
的兴趣,20.0,4.0
兴趣,58.0,54.0
兴趣和,0.0,0.0
和眼球,0.0,0.0
眼球,2.0,4.0
"眼球,",0.0,0.0
",只是",10.0,7.0
只是,243.0,163.0
只是实在,0.0,0.0
实在,146.0,328.0
实在不想,2.0,4.0
不想,50.0,85.0
不想睡觉,0.0,0.0
睡觉,46.0,62.0
睡觉看,0.0,0.0
看一下,6.0,15.0
"一下,",8.0,17.0
",起",0.0,0.0
起,44.0,27.0
起催眠,0.0,0.0
催眠,1.0,0.0
催眠作用,0.0,0.0
作用,24.0,8.0
作用.,2.0,0.0
.作为,1.0,0.0
作为,132.0,74.0
作为家长,3.0,0.0
家长,70.0,19.0
家长来说,0.0,0.0
"来说,",20.0,7.0
",我",74.0,160.0
也不爱,0.0,0.0
不爱讲,0.0,0.0
讲,175.0,103.0
讲这,3.0,0.0
这几本书,2.0,0.0
几本书,13.0,8.0
几本书.,0.0,0.0
.END,293.0,299.0
START没有,13.0,51.0
没有许多,1.0,0.0
许多网友,1.0,1.0
网友,19.0,19.0
网友评价,4.0,2.0
评价,89.0,129.0
评价热度,0.0,0.0
热度,0.0,1.0
热度高,0.0,0.0
高,401.0,146.0
高的,54.0,28.0
的问题,103.0,123.0
问题，,145.0,161.0
，第一次,16.0,23.0
第一次,131.0,120.0
第一次要,0.0,0.0
要手动,0.0,0.0
手动,4.0,6.0
手动安装,0.0,0.0
安装,116.0,152.0
安装winxp,0.0,0.0
winxp,0.0,2.0
winxp，,0.0,0.0
，主板,2.0,1.0
主板,8.0,18.0
主板的,0.0,1.0
的bl,0.0,0.0
bl,0.0,0.0
blis,0.0,0.0
is,3.0,2.0
is-,0.0,0.0
-,173.0,158.0
-硬盘,0.0,0.0
硬盘重新,0.0,0.0
重新,58.0,57.0
重新设置,0.0,0.0
设置END,0.0,0.0
START请问,0.0,0.0
请问,2.0,21.0
请问：,0.0,0.0
：,645.0,786.0
：有些,3.0,0.0
有些,309.0,223.0
有些字,0.0,0.0
字,67.0,93.0
字打错,0.0,0.0
打错,2.0,0.0
打错了,1.0,0.0
我怎么样,0.0,0.0
怎么样,26.0,19.0
怎么样才,1.0,0.0
才,367.0,583.0
才可以,1.0,13.0
可以回去,0.0,0.0
回去,16.0,20.0
回去编辑,0.0,0.0
编辑,13.0,9.0
编辑一下,0.0,0.0
一下啊,1.0,1.0
啊,282.0,413.0
啊？,6.0,24.0
？END,40.0,118.0
没有蓝牙,2.0,12.0
蓝牙、,10.0,2.0
、摄像头,7.0,4.0
，连,26.0,46.0
连麦克风,0.0,0.0
麦克风,16.0,9.0
麦克风都,1.0,0.0
都省,1.0,0.0
省,16.0,8.0
省了,8.0,1.0
了 ,62.0,82.0
 装,12.0,18.0
装,198.0,286.0
装XP,37.0,52.0
XP,205.0,242.0
XP有点,0.0,2.0
有点,425.0,533.0
有点小麻烦,1.0,3.0
小麻烦,1.0,3.0
小麻烦，,1.0,3.0
，M,0.0,0.0
M,1.0,1.0
MSD,0.0,0.0
SD,4.0,5.0
SDN,0.0,0.0
N,16.0,16.0
N原版,0.0,0.0
原版,9.0,8.0
原版没有,0.0,0.0
没有SATA,0.0,0.0
SATA,11.0,17.0
SATA驱动,1.0,4.0
驱动,185.0,367.0
驱动无法,0.0,1.0
无法,84.0,144.0
无法安装,0.0,2.0
安装，,6.0,14.0
，装雨,0.0,0.0
装雨,0.0,0.0
装雨林木,0.0,0.0
林木,1.0,1.0
林木风,1.0,0.0
风,5.0,4.0
风GHOST,0.0,0.0
GHOST,10.0,8.0
GHOST纯净,0.0,0.0
纯净,4.0,1.0
纯净版,1.0,0.0
版,40.0,30.0
版OK,0.0,0.0
OK,16.0,19.0
OK。,5.0,1.0
。 ,908.0,1256.0
 自带,6.0,3.0
自带,47.0,60.0
自带无线,0.0,0.0
无线网卡,24.0,38.0
网卡,37.0,61.0
网卡驱动,1.0,17.0
驱动不能,0.0,1.0
不能用,14.0,47.0
用，,38.0,75.0
，需到,0.0,0.0
需到,1.0,2.0
需到官网,1.0,0.0
官网,9.0,12.0
官网下载,2.0,6.0
下载,44.0,58.0
下载。,3.0,4.0
在网上,43.0,41.0
网上偶尔,0.0,0.0
偶尔,20.0,9.0
偶尔看到,1.0,0.0
看到,414.0,235.0
看到别人,3.0,1.0
别人,93.0,90.0
别人的,15.0,17.0
的推荐,17.0,14.0
推荐，,13.0,5.0
，于是,66.0,43.0
于是,91.0,73.0
于是买,3.0,1.0
买一本,19.0,13.0
一本,384.0,198.0
一本看看,3.0,0.0
看看,133.0,103.0
看看，,19.0,19.0
，求,0.0,0.0
求,4.0,2.0
求的,1.0,0.0
是轻松,0.0,0.0
轻松,48.0,15.0
轻松。,6.0,2.0
。那天,2.0,2.0
那天正好,0.0,2.0
正好,38.0,15.0
正好坐飞机,0.0,0.0
坐飞机,1.0,1.0
坐飞机去,0.0,0.0
去北京,1.0,1.0
北京,43.0,42.0
北京，,5.0,3.0
在飞机,0.0,2.0
飞机,22.0,31.0
飞机上,0.0,2.0
上我,1.0,0.0
我不停,1.0,0.0
不停,16.0,23.0
不停喷笑,0.0,0.0
喷笑,0.0,0.0
喷笑，,0.0,0.0
，努力,2.0,2.0
努力,43.0,28.0
努力克制,0.0,0.0
克制,0.0,2.0
克制，,0.0,0.0
，好歹,1.0,1.0
好歹,4.0,1.0
好歹也,1.0,0.0
也要装,0.0,0.0
要装,1.0,9.0
要装出,0.0,0.0
出,111.0,80.0
出“,4.0,0.0
“杜,0.0,2.0
杜,16.0,27.0
杜拉拉,16.0,27.0
拉拉,28.0,54.0
拉拉”,0.0,0.0
”型,0.0,0.0
型,19.0,6.0
型的,2.0,2.0
的职场,7.0,10.0
职场,36.0,35.0
职场白骨精,0.0,0.0
白骨精,0.0,0.0
白骨精形象,0.0,0.0
形象,23.0,18.0
形象。,1.0,3.0
。等,10.0,4.0
等,263.0,243.0
等下,0.0,0.0
下飞机,1.0,1.0
飞机的,5.0,2.0
，刚好,4.0,1.0
刚好,22.0,7.0
刚好看,0.0,0.0
完，,33.0,13.0
，却,77.0,61.0
却,281.0,215.0
却开始,0.0,0.0
开始心里,0.0,0.0
心里泛堵,0.0,0.0
泛堵,0.0,0.0
泛堵。,0.0,0.0
。总,4.0,4.0
总,46.0,51.0
总觉得,19.0,8.0
觉得像,1.0,3.0
像,169.0,162.0
像咬,0.0,0.0
咬,2.0,6.0
咬了,2.0,1.0
了口,0.0,0.0
口,17.0,30.0
口大,0.0,0.0
大红薯,0.0,0.0
红薯,0.0,1.0
红薯，,0.0,0.0
，虽然,170.0,64.0
虽然,424.0,187.0
虽然味美,0.0,0.0
味美,3.0,0.0
味美，,2.0,0.0
，但是,462.0,326.0
但是卡,0.0,0.0
卡,50.0,94.0
卡在,0.0,1.0
在食道,0.0,0.0
食道,0.0,0.0
食道下不去,0.0,0.0
下不去,0.0,4.0
下不去，,0.0,4.0
，憋,0.0,1.0
憋,0.0,1.0
憋得,0.0,0.0
得,267.0,280.0
得慌,0.0,0.0
慌,2.0,0.0
慌。,0.0,0.0
。坐,3.0,3.0
坐,46.0,25.0
坐出租,0.0,0.0
出租,6.0,8.0
出租去,0.0,0.0
去酒店,4.0,0.0
酒店的,299.0,260.0
，看到,42.0,15.0
看到初春,0.0,0.0
初春,0.0,0.0
初春的,0.0,0.0
的北京,2.0,2.0
北京还是,0.0,0.0
还是处处,0.0,0.0
处处,6.0,6.0
处处冷涩,0.0,0.0
冷涩,0.0,0.0
冷涩，,0.0,0.0
，突然,9.0,8.0
突然,30.0,32.0
突然有种,2.0,0.0
有种,27.0,19.0
有种顿悟,0.0,0.0
顿悟,1.0,0.0
顿悟的,0.0,0.0
的感觉,192.0,198.0
感觉,1020.0,798.0
感觉，,70.0,52.0
，北京,6.0,4.0
北京的,8.0,4.0
的青春,5.0,0.0
青春,21.0,0.0
青春和,1.0,0.0
和南方,0.0,0.0
南方,9.0,7.0
南方的,2.0,2.0
的如此,3.0,0.0
如此,82.0,66.0
如此不同,0.0,0.0
不同,118.0,50.0
不同，,24.0,14.0
，彪悍,0.0,0.0
彪悍,0.0,0.0
彪悍之余,0.0,0.0
之余,11.0,2.0
之余还,0.0,0.0
还带,11.0,2.0
带,175.0,77.0
带着,39.0,15.0
着,425.0,240.0
着一点,1.0,0.0
一点忧伤,0.0,0.0
忧伤,5.0,2.0
忧伤。,1.0,0.0
START新机,0.0,1.0
新机,3.0,4.0
新机拿到,0.0,0.0
拿到,137.0,97.0
拿到手,16.0,6.0
手,30.0,25.0
手就,3.0,2.0
就有,69.0,33.0
有硬件,0.0,0.0
硬件,98.0,93.0
硬件问题,0.0,1.0
，而且,263.0,285.0
而且,430.0,503.0
而且等,0.0,1.0
等了,27.0,56.0
了6,4.0,12.0
6,144.0,224.0
6天才,0.0,0.0
天才,8.0,11.0
天才到货,0.0,1.0
到货,21.0,23.0
到货，,3.0,3.0
，第二天,25.0,47.0
第二天,76.0,169.0
第二天就,9.0,18.0
就返修,0.0,0.0
返修,1.0,11.0
返修，,0.0,2.0
，到,71.0,85.0
到现在,22.0,37.0
现在还,24.0,31.0
还没,40.0,73.0
没得到,0.0,0.0
得到,62.0,55.0
得到处理意见,0.0,0.0
处理意见,0.0,0.0
处理意见！,0.0,0.0
START风扇,1.0,7.0
风扇,44.0,67.0
风扇确实,0.0,1.0
确实够响,0.0,0.0
够响,1.0,0.0
够响的,0.0,0.0
，尤其,85.0,55.0
尤其,153.0,82.0
尤其是,92.0,63.0
是到,8.0,6.0
晚上周围,1.0,0.0
周围,73.0,42.0
周围安静下来,0.0,0.0
安静下来,1.0,0.0
安静下来。,1.0,0.0
。风扇,1.0,3.0
风扇频频,0.0,0.0
频频,2.0,0.0
频频开启,0.0,0.0
开启,7.0,10.0
开启，,2.0,0.0
，发热量,8.0,4.0
发热量,31.0,37.0
发热量有些,0.0,0.0
有些惊人,0.0,0.0
惊人,3.0,12.0
惊人END,0.0,0.0
START价廉物美,2.0,0.0
价廉物美,13.0,2.0
价廉物美的,1.0,0.0
的好,87.0,72.0
好选择,4.0,0.0
选择，,21.0,10.0
，晚上,51.0,71.0
晚上到,7.0,7.0
到机住,0.0,0.0
机住,0.0,0.0
机住十分,0.0,0.0
十分合适,0.0,0.0
合适,65.0,20.0
合适，,28.0,3.0
，服务,157.0,94.0
服务,857.0,744.0
服务很,82.0,17.0
很热情,58.0,6.0
，房间,243.0,244.0
房间没,2.0,5.0
没地毯,0.0,0.0
地毯,24.0,98.0
地毯很,1.0,0.0
很清爽,0.0,0.0
清爽,5.0,6.0
清爽，,0.0,1.0
，海景,6.0,0.0
海景,89.0,12.0
海景很,0.0,0.0
很好看,35.0,6.0
好看,111.0,46.0
好看END,2.0,0.0
START我,173.0,218.0
我在,79.0,102.0
在晚上,6.0,8.0
晚上6,2.0,1.0
6点,9.0,10.0
点30,1.0,0.0
30,54.0,92.0
30左右,0.0,2.0
左右入住,0.0,4.0
入住的,94.0,110.0
"的,",177.0,208.0
",当时",2.0,4.0
当时,100.0,82.0
当时是,7.0,5.0
是一位,4.0,1.0
一位,49.0,38.0
一位男服务员,0.0,1.0
男服务员,1.0,6.0
男服务员为,0.0,0.0
为我,6.0,1.0
我登记,0.0,1.0
登记,16.0,45.0
"登记,",0.0,2.0
我问,7.0,22.0
问,83.0,218.0
问他,2.0,5.0
他,767.0,326.0
他可不可以,0.0,0.0
可不可以,2.0,1.0
可不可以作,0.0,0.0
作,15.0,17.0
作信用卡,0.0,0.0
信用卡,20.0,59.0
信用卡预,1.0,5.0
预,2.0,23.0
预授权,2.0,22.0
授权,11.0,29.0
授权，,4.0,8.0
，他,153.0,64.0
他说,19.0,15.0
说不,7.0,19.0
不可以,11.0,27.0
可以但,0.0,0.0
但建议,0.0,1.0
建议我,2.0,0.0
我可以,13.0,8.0
可以用,31.0,17.0
用现金,0.0,0.0
现金,9.0,15.0
现金作为,0.0,0.0
作为押金,0.0,0.0
押金,10.0,28.0
押金到,0.0,0.0
到退房,0.0,2.0
退房,69.0,191.0
退房时,8.0,21.0
时,374.0,408.0
时可以,2.0,1.0
用信用卡,4.0,8.0
信用卡消费,1.0,0.0
消费,21.0,35.0
消费．,0.0,0.0
．,181.0,124.0
．房间,2.0,3.0
房间很大,31.0,7.0
很大,209.0,126.0
很大但,0.0,0.0
但很旧,0.0,2.0
很旧,8.0,52.0
很旧，,5.0,22.0
，电视机,6.0,3.0
电视机,23.0,20.0
电视机只能,0.0,0.0
只能,107.0,258.0
只能收到,0.0,0.0
收到,101.0,163.0
收到４,0.0,0.0
４,10.0,11.0
４个,1.0,0.0
个,364.0,445.0
个台,0.0,1.0
台,16.0,32.0
台的,0.0,1.0
的节目,1.0,0.0
节目,3.0,7.0
节目，,1.0,0.0
在第三天,0.0,0.0
第三天,9.0,12.0
第三天我,0.0,0.0
我退房,1.0,4.0
时要求,1.0,4.0
要求,116.0,218.0
要求用,0.0,1.0
消费，,7.0,12.0
，当时,31.0,24.0
当时一位,0.0,0.0
一位女服务员,0.0,0.0
女服务员,0.0,4.0
女服务员说,0.0,0.0
说我,10.0,40.0
我之前,5.0,5.0
之前,110.0,83.0
之前是,1.0,2.0
是用,15.0,26.0
押金是,2.0,2.0
可以再用,0.0,0.0
再用,3.0,6.0
再用信用卡,0.0,0.0
消费的,5.0,4.0
，还,208.0,167.0
还反问,0.0,0.0
反问,0.0,1.0
反问我,0.0,0.0
我说,42.0,81.0
说如果,2.0,0.0
如果我要,1.0,0.0
我要,31.0,46.0
我要消费,0.0,0.0
消费的话,0.0,0.0
的话在,1.0,2.0
在入住,7.0,13.0
入住时,27.0,45.0
时为什么,0.0,0.0
为什么,99.0,206.0
为什么不,1.0,16.0
不做预,0.0,0.0
做预,1.0,0.0
做预授权,1.0,0.0
当时我,7.0,0.0
我就,55.0,69.0
就把,17.0,23.0
把之前,0.0,0.0
之前那位,0.0,1.0
那位,16.0,12.0
那位男服务员,1.0,0.0
男服务员说,0.0,0.0
说的话,5.0,5.0
的话跟,0.0,0.0
跟,150.0,196.0
跟他,6.0,2.0
说一次,0.0,0.0
一次后,0.0,0.0
后又,2.0,10.0
又,472.0,490.0
又反,0.0,0.0
反,5.0,6.0
反口说,0.0,0.0
口说,0.0,0.0
口说是因为,0.0,0.0
是因为现在,0.0,0.0
现在机器,0.0,1.0
机器,164.0,118.0
机器坏,1.0,2.0
坏,27.0,94.0
坏了,5.0,36.0
了不能,1.0,1.0
我跟,2.0,3.0
跟她,4.0,2.0
她说,6.0,26.0
在３,0.0,0.0
３,11.0,12.0
３０,3.0,3.0
０,27.0,19.0
０分钟,0.0,0.0
分钟之前,0.0,0.0
之前见到,0.0,0.0
见到,28.0,21.0
见到有,0.0,0.0
有一位,1.0,1.0
一位客人,0.0,7.0
客人,196.0,342.0
客人才,0.0,0.0
才用,0.0,1.0
消费过,0.0,0.0
过，,36.0,19.0
，为什么,11.0,41.0
为什么会,6.0,7.0
会,635.0,418.0
会这么,2.0,3.0
这么,149.0,254.0
这么快,2.0,2.0
快,116.0,72.0
快就,0.0,0.0
就坏,0.0,6.0
她见,0.0,1.0
见,23.0,24.0
见我,0.0,0.0
我态度,0.0,0.0
态度,157.0,179.0
态度那么,0.0,0.0
那么强硬,0.0,0.0
强硬,0.0,2.0
强硬就,0.0,0.0
就帮,1.0,0.0
帮,136.0,77.0
帮我用,0.0,0.0
我用,18.0,17.0
我用卡消费,0.0,0.0
卡消费,0.0,0.0
卡消费了,0.0,0.0
，事实上,1.0,5.0
事实上,3.0,11.0
事实上证明,0.0,0.0
证明,9.0,11.0
证明了,3.0,0.0
了刷卡机,0.0,0.0
刷卡机,0.0,0.0
刷卡机并,0.0,0.0
并没有,26.0,25.0
没有坏,0.0,0.0
坏，,0.0,1.0
当时因为,0.0,1.0
因为,490.0,373.0
因为我们,4.0,11.0
我们,1087.0,947.0
我们赶着,0.0,0.0
赶着,0.0,2.0
赶着到,0.0,0.0
到机场,3.0,5.0
机场,60.0,57.0
机场坐飞机,0.0,0.0
坐飞机就,0.0,0.0
就没有,26.0,59.0
没有再,0.0,1.0
再跟,0.0,0.0
她理论,0.0,3.0
理论,48.0,43.0
理论了,0.0,2.0
但一直,3.0,1.0
一直觉得,1.0,3.0
觉得心中,1.0,0.0
心中,43.0,9.0
心中有气,0.0,0.0
有气,0.0,0.0
有气．,0.0,0.0
．END,35.0,23.0
START3999,5.0,0.0
3999,12.0,1.0
3999的,4.0,0.0
时候抢购,3.0,0.0
抢购,16.0,1.0
抢购的,6.0,0.0
的 ,96.0,78.0
 运气,2.0,0.0
运气,20.0,10.0
运气真,2.0,0.0
真,86.0,96.0
真好,19.0,2.0
 这个,14.0,14.0
这个价格,59.0,30.0
价格,517.0,382.0
价格还有,2.0,1.0
还有什么,11.0,0.0
什么号,2.0,0.0
号,65.0,94.0
号说,2.0,0.0
说的,81.0,85.0
 品牌,3.0,1.0
品牌,90.0,25.0
品牌和,3.0,0.0
和价格,12.0,6.0
价格都,10.0,6.0
都很,169.0,35.0
很不错,307.0,20.0
不错END,58.0,7.0
START这次,17.0,6.0
这次,136.0,111.0
这次入住,10.0,4.0
入住少林,1.0,0.0
少林,2.0,0.0
少林宾馆,2.0,0.0
宾馆还是,1.0,2.0
还是比较满意,10.0,2.0
比较满意,42.0,10.0
比较满意的,10.0,2.0
",宾馆",4.0,2.0
宾馆的,22.0,24.0
的位置,46.0,19.0
位置,185.0,104.0
位置比较,5.0,3.0
比较好找,4.0,0.0
好找,12.0,5.0
"好找,",1.0,0.0
",从",11.0,9.0
从客运站,3.0,0.0
客运站,6.0,0.0
客运站打部,1.0,0.0
打部,1.0,0.0
打部计程车,1.0,0.0
计程车,1.0,0.0
计程车只要,1.0,0.0
只要三,1.0,0.0
三,26.0,24.0
三几分钟,1.0,0.0
几分钟,11.0,11.0
"几分钟,",2.0,2.0
",5",5.0,5.0
5块钱,2.0,2.0
块钱,18.0,35.0
块钱就,2.0,2.0
就可以,75.0,40.0
可以到,16.0,10.0
到了,99.0,115.0
"了,",170.0,307.0
",房间",56.0,62.0
房间比较,51.0,20.0
比较干净,23.0,6.0
干净,248.0,112.0
"干净,",29.0,10.0
",算是",2.0,1.0
算是,100.0,39.0
算是比较,12.0,2.0
比较宽敞,11.0,2.0
宽敞,47.0,5.0
宽敞的,5.0,0.0
",洗澡",5.0,0.0
洗澡,30.0,53.0
洗澡的,10.0,12.0
的热水,3.0,4.0
热水,32.0,64.0
热水也,2.0,3.0
也挺舒服,4.0,0.0
挺舒服,9.0,0.0
"挺舒服,",2.0,0.0
",最好",4.0,4.0
最好,161.0,71.0
最好的,117.0,29.0
的地方,128.0,119.0
地方,224.0,232.0
地方是,12.0,2.0
是宾馆,2.0,4.0
宾馆外面,2.0,0.0
外面有,1.0,1.0
有一条,2.0,5.0
一条,39.0,32.0
一条很旺,1.0,0.0
很旺,3.0,0.0
很旺的,1.0,0.0
的小吃街,1.0,0.0
小吃街,3.0,0.0
"小吃街,",1.0,0.0
",晚上",13.0,13.0
点左右,12.0,6.0
左右就,3.0,3.0
就开,1.0,1.0
开,55.0,106.0
开了,24.0,35.0
",很多",1.0,5.0
很多麻辣烫,1.0,0.0
麻辣烫,1.0,0.0
麻辣烫之类,1.0,0.0
之类,23.0,28.0
之类的,19.0,21.0
的小吃,4.0,2.0
小吃,13.0,9.0
"小吃,",1.0,0.0
",而且",31.0,53.0
而且有,10.0,8.0
有起码,1.0,0.0
起码,14.0,18.0
起码二三十,1.0,0.0
二三十,2.0,0.0
二三十档,1.0,0.0
档,6.0,1.0
"档,",1.0,0.0
",选择",2.0,0.0
选择很多,1.0,0.0
"很多,",8.0,7.0
",解决",1.0,1.0
解决,40.0,72.0
解决吃,1.0,0.0
吃,188.0,144.0
吃的,39.0,32.0
问题很,3.0,0.0
很方便,182.0,31.0
"方便,",48.0,11.0
而且价格,7.0,8.0
价格也,55.0,32.0
也相当,10.0,1.0
相当,149.0,64.0
相当评议,1.0,0.0
评议,1.0,0.0
"评议,",1.0,0.0
我和,52.0,30.0
和我,42.0,50.0
我朋友,7.0,22.0
朋友一起,4.0,0.0
一起,150.0,85.0
"一起,",2.0,3.0
",两个",1.0,0.0
两个,88.0,135.0
两个人十来,1.0,0.0
人十来,1.0,0.0
人十来块钱,1.0,0.0
就吃,1.0,0.0
吃得,5.0,1.0
得好,2.0,2.0
好饱,1.0,0.0
饱,3.0,1.0
饱了,2.0,1.0
了:,3.0,2.0
:,109.0,103.0
:),4.0,0.0
),138.0,163.0
)END,8.0,3.0
START这,116.0,110.0
这一套,9.0,4.0
一套,71.0,62.0
一套书,11.0,9.0
书我,3.0,3.0
我基本,4.0,0.0
基本,142.0,85.0
基本买齐,0.0,0.0
买齐,3.0,2.0
买齐了,2.0,2.0
，也,358.0,281.0
也看,14.0,0.0
看了,320.0,253.0
了好多,16.0,6.0
好多,65.0,54.0
好多本,2.0,1.0
本,179.0,114.0
本了,4.0,1.0
。是,34.0,15.0
是利用,1.0,0.0
利用,13.0,5.0
利用闲暇,0.0,0.0
闲暇,6.0,0.0
闲暇时间,0.0,0.0
时间,283.0,256.0
时间巩固,0.0,0.0
巩固,3.0,0.0
巩固英语,0.0,0.0
英语,31.0,44.0
英语，,5.0,3.0
，学习,9.0,0.0
学习,147.0,32.0
学习知识,1.0,0.0
知识的,11.0,3.0
的好东东,0.0,0.0
好东东,0.0,0.0
好东东。,0.0,0.0
。当然,28.0,16.0
当然，,28.0,17.0
，再,46.0,44.0
再好,1.0,8.0
好的,264.0,127.0
的东西,138.0,127.0
东西也,9.0,6.0
也要,34.0,30.0
要适合,0.0,0.0
适合,211.0,135.0
适合才,0.0,0.0
才真的,0.0,0.0
真的能用,0.0,0.0
能用,23.0,8.0
能用上,1.0,0.0
上，,56.0,30.0
，如果,146.0,124.0
如果你,44.0,34.0
你觉得,3.0,2.0
觉得你,1.0,2.0
你目前,0.0,0.0
目前的,8.0,2.0
的任务,0.0,0.0
任务,9.0,1.0
任务是,0.0,0.0
是冲刺,0.0,0.0
冲刺,0.0,0.0
冲刺学习,0.0,0.0
学习，,20.0,6.0
那这书,0.0,0.0
这书,38.0,37.0
这书不,0.0,2.0
不一定,10.0,9.0
一定,181.0,142.0
一定适合,1.0,0.0
适合你,1.0,0.0
你。,8.0,7.0
但是，,49.0,21.0
如果，,3.0,2.0
，你,78.0,47.0
你想,5.0,11.0
想有,0.0,0.0
有一个,52.0,37.0
一个长效,0.0,0.0
长效,0.0,0.0
长效的,0.0,0.0
的学习,15.0,0.0
学习习惯,0.0,0.0
习惯,63.0,69.0
习惯，,19.0,18.0
你就,12.0,12.0
可以考虑,11.0,3.0
考虑,78.0,79.0
考虑这套,0.0,0.0
这套,21.0,10.0
这套英文,0.0,0.0
英文,22.0,32.0
英文读物,0.0,0.0
读物,24.0,11.0
读物。,3.0,2.0
。另外,46.0,36.0
另外,141.0,175.0
另外，,40.0,34.0
，MP3,0.0,0.0
MP3,4.0,0.0
MP3也,0.0,0.0
可在,2.0,3.0
在上下班,0.0,1.0
上下班,0.0,10.0
上下班的,0.0,3.0
的路上,2.0,3.0
路上,14.0,19.0
路上听,0.0,0.0
听,143.0,89.0
听，,20.0,6.0
，就,242.0,230.0
就像,50.0,30.0
像听,0.0,0.0
听广播,0.0,0.0
广播,0.0,0.0
广播小说,0.0,0.0
小说,167.0,74.0
小说，,41.0,10.0
在娱乐,0.0,0.0
娱乐,21.0,15.0
娱乐中,0.0,0.0
中提高,0.0,2.0
提高,43.0,45.0
提高了,2.0,2.0
了听力,0.0,0.0
听力,6.0,0.0
听力。,0.0,0.0
START酒店设施,8.0,15.0
酒店设施,30.0,34.0
酒店设施尚可,0.0,0.0
尚可,21.0,12.0
"尚可,",1.0,1.0
